0.132891, 0.000339, -0.000993, -0.000409 
0.135840, 0.000815, -0.001911, 0.000585 
0.138758, 0.002055, -0.000233, 0.000815 
0.141708, 0.003142, -0.000388, 0.000282 
0.144624, 0.003312, 0.001748, 0.000817 
0.147581, 0.004094, 0.001288, 0.001963 
0.150496, 0.005028, 0.001134, 0.002957 
0.153442, 0.003977, 0.000979, 0.003339 
0.156360, 0.003843, 0.002351, 0.003264 
0.159308, 0.002945, 0.002044, 0.003494 
0.162224, 0.001894, 0.002501, 0.005251 
0.165178, 0.000386, 0.002346, 0.006550 
0.168104, 0.000862, 0.003566, 0.007238 
0.171059, -0.000189, 0.004175, 0.006552 
0.173977, -0.000476, 0.004020, 0.007546 
0.176925, 0.000611, 0.005545, 0.007623 
0.179846, 0.001087, 0.005696, 0.007395 
0.182795, 0.002479, 0.005084, 0.007931 
0.185725, 0.003261, 0.004929, 0.007703 
0.188666, 0.004348, 0.006302, 0.008544 
0.191592, 0.004824, 0.005842, 0.009232 
0.194532, 0.004078, 0.007061, 0.009462 
0.197435, 0.003944, 0.008128, 0.008623 
0.200390, 0.004420, 0.006753, 0.009312 
0.203314, 0.005507, 0.006751, 0.009236 
0.206250, 0.005220, 0.005528, 0.008245 
0.209177, 0.003558, 0.006137, 0.008781 
0.212124, 0.002202, 0.006593, 0.008705 
0.215058, 0.001610, 0.006744, 0.008630 
0.218005, 0.002086, 0.007353, 0.007486 
0.220931, 0.000883, 0.006740, 0.006648 
0.223878, 0.001817, 0.006738, 0.006572 
0.226807, 0.000156, 0.006889, 0.007261 
0.229752, 0.000326, 0.006582, 0.007033 
0.232670, 0.002329, 0.007497, 0.006499 
0.235620, 0.002653, 0.006273, 0.006424 
0.238542, 0.002060, 0.006577, 0.004975 
0.241487, 0.001773, 0.006728, 0.005205 
0.244408, 0.001333, 0.006726, 0.005588 
0.247350, 0.000435, 0.007030, 0.005513 
0.250263, -0.001684, 0.006723, 0.006048 
0.253206, -0.002582, 0.006416, 0.006126 
0.256131, -0.003022, 0.007482, 0.006203 
0.259087, -0.003767, 0.006412, 0.006128 
0.262020, -0.004207, 0.005800, 0.005747 
0.264972, -0.004342, 0.005340, 0.005519 
0.267900, -0.004629, 0.005949, 0.005291 
0.270849, -0.006290, 0.005489, 0.005369 
0.273775, -0.005814, 0.003502, 0.006668 
0.276725, -0.004269, 0.003806, 0.006593 
0.279650, -0.002877, 0.004568, 0.006517 
0.282598, -0.001943, 0.003345, 0.007816 
0.285519, -0.000245, 0.003953, 0.008199 
0.288458, -0.000533, 0.004410, 0.009192 
0.291377, -0.000056, 0.006545, 0.010033 
0.294318, -0.000649, 0.006238, 0.010111 
0.297233, -0.000173, 0.004557, 0.010493 
0.300181, 0.000456, 0.004708, 0.010571 
0.303106, 0.000779, 0.004554, 0.010496 
0.306060, 0.001103, 0.005621, 0.011031 
0.308988, 0.001426, 0.005924, 0.011261 
0.311942, 0.001597, 0.005159, 0.011491 
0.314876, 0.001157, 0.005768, 0.012332 
